"DCODE","DISTNAME","DISTCOUNTY","CC","AVG_FTE","RNK_FTE","LOCREV","AVG_LOCREV","RNK_LOCREV","STREV","AVG_STREV","RNK_STREV","FEDREV","AVG_FEDREV","RNK_FEDREV","TOTREV","AVG_TOTREV","RNK_TOTREV","BASINS","AVG_BASINS","RNK_BASINS","ADDINS","AVG_ADDINS","RNK_ADDINS","AEINS","AVG_AEINS","RNK_AEINS","ITOT","AVG_ITOT","RNK_ITOT","ISAL","AVG_ISAL","RNK_ISAL","ISSUP","AVG_ISSUP","RNK_ISSUP","ADM","AVG_ADM","RNK_ADM","FACACQ","AVG_FACACQ","RNK_FACACQ","OPNMNT","AVG_OPNMNT","RNK_OPNMNT","TRANS","AVG_TRANS","RNK_TRANS","SSTOT","AVG_SSTOT","RNK_SSTOT","SSSAL","AVG_SSSAL","RNK_SSSAL","COE","AVG_COE","RNK_COE","TOTEXP","AVG_TOTEXP","RNK_TOTEXP","T_SAL","AVG_T_SAL","RNK_T_SAL","HSEV","AVG_HSEV","RNK_HSEV","NHSEV","AVG_NHSEV","RNK_NHSEV","P_TCHR","AVG_P_TCHR","RNK_P_TCH","GROUP","AEPUPILS_A","AEPUPILS_S"
"25906","CENTER ACADEMY","GENESEE COUNTY","25",389.00,590,52764.57,136,685,3007410.70,7731,69,588692.97,1513,100,3648868.24,9380,232,1128841.40,2902,702,429747.61,1105,314,0.00,0,0,1558589.01,4007,676,0.00,0,0,334234.50,859,188,984803.32,2532,82,0.00,0,0,302033.16,776,602,25132.00,65,599,1646202.98,4232,177,0.00,0,0,3204791.99,8239,441,3735942.72,9604,202,0.00,0,0,0,0,0,0,0,0,18.00,22,421,"N",0.00,0.00
"25907","LINDEN CHARTER ACADEMY","GENESEE COUNTY","25",738.00,455,83250.00,113,698,5475103.00,7419,140,842522.00,1142,178,6400875.00,8673,431,2371882.00,3214,647,952418.00,1291,201,0.00,0,0,3324300.00,4504,611,0.00,0,0,264028.00,358,587,1546034.00,2095,134,0.00,0,0,1251663.00,1696,91,0.00,0,0,3061725.00,4149,183,0.00,0,0,6386025.00,8653,311,6395048.00,8665,447,0.00,0,0,0,0,0,0,0,0,31.00,24,621,"M",0.00,0.00
"25908","ACADEMY OF FLINT","GENESEE COUNTY","25",556.00,523,11145.00,20,757,4167202.00,7495,117,1017118.00,1829,62,5195465.00,9344,244,1595242.00,2869,708,906975.00,1631,79,0.00,0,0,2502217.00,4500,613,0.00,0,0,237971.00,428,508,1509014.00,2714,58,0.00,0,0,693550.00,1247,185,158523.00,285,493,2599058.00,4675,127,0.00,0,0,5101275.00,9175,197,5320142.00,9569,209,0.00,0,0,0,0,0,0,0,0,34.00,16,73,"M",0.00,0.00
"25909","BURTON GLEN CHARTER ACADEMY","GENESEE COUNTY","25",725.00,462,51717.00,71,722,5251614.00,7244,199,797215.00,1100,191,6100546.00,8415,528,2048777.00,2826,714,867433.00,1196,253,0.00,0,0,2916210.00,4022,674,0.00,0,0,371261.00,512,429,1561499.00,2154,123,0.00,0,0,1249968.00,1724,88,0.00,0,0,3182728.00,4390,153,0.00,0,0,6098938.00,8412,379,6099859.00,8414,542,0.00,0,0,0,0,0,0,0,0,35.02,21,327,"M",0.00,0.00
"25910","RICHFIELD PUBLIC SCHOOL ACADEMY","GENESEE COUNTY","25",572.00,518,96182.87,168,671,4477601.13,7828,52,988863.69,1729,73,5562647.69,9725,171,1756941.02,3072,669,550034.85,962,440,0.00,0,0,2306975.87,4033,671,0.00,0,0,373767.24,653,312,1220233.59,2133,128,0.00,0,0,282660.98,494,757,61745.50,108,581,1938407.31,3389,316,0.00,0,0,4245383.18,7422,699,5049751.48,8828,387,0.00,0,0,0,0,0,0,0,0,34.00,17,99,"M",0.00,0.00
"25911","MADISON ACADEMY","GENESEE COUNTY","25",400.00,584,75770.56,189,660,2758350.03,6896,294,316743.00,792,374,3187663.59,7969,723,1008632.83,2522,745,528684.74,1322,185,0.00,0,0,1537317.57,3843,691,0.00,0,0,15591.83,39,749,569641.22,1424,280,0.00,0,0,693435.25,1734,87,7440.00,19,637,1286108.30,3215,376,0.00,0,0,2823425.87,7059,732,3145952.26,7865,715,0.00,0,0,0,0,0,0,0,0,19.40,21,327,"N",0.00,0.00
"26010","BEAVERTON RURAL SCHOOLS","GLADWIN COUNTY","26",1399.00,310,2625739.62,1877,240,7851132.67,5612,632,1260151.05,901,280,11737023.34,8390,538,5417055.14,3914,524,2066889.14,1493,120,239131.48,16038,16,7723075.76,5520,247,7199340.07,5146,245,571765.64,409,531,1570158.42,1122,457,0.00,0,0,1074015.30,768,616,613576.16,439,254,3829515.52,2737,609,2654194.62,1897,389,11552591.28,8258,434,12036168.37,8603,470,3382117.50,54261,343,196416315,140398,240,126207894,90213,174,62.33,22,421,"L",7.10,7.81
"26040","GLADWIN COMMUNITY SCHOOLS","GLADWIN COUNTY","26",2009.56,221,4376975.09,2178,198,10310118.64,5131,667,1630191.34,811,356,16317285.07,8120,663,6871244.20,3490,615,2482517.50,1261,220,0.00,0,0,9353761.70,4655,591,8861744.39,4410,540,1147568.21,571,367,2166580.65,1078,500,0.00,0,0,1549389.03,771,612,999719.70,497,167,5863257.59,2918,521,3982350.90,1982,338,15217019.29,7572,668,15832185.16,7878,712,4189345.17,50965,428,277167593,137925,249,228522971,113718,136,82.20,24,621,"J",22.88,17.88
"26901","CREATIVE LEARNING ACADEMY OF SCIENCE","GLADWIN COUNTY","26",56.00,748,9635.14,172,668,441310.82,7881,45,80673.35,1441,112,531619.31,9493,208,196157.00,3503,612,83668.95,1494,118,0.00,0,0,279825.95,4997,482,0.00,0,0,12511.01,223,677,192983.54,3446,24,0.00,0,0,29397.65,525,753,15380.00,275,508,250272.20,4469,147,0.00,0,0,530098.15,9466,162,534171.17,9539,214,0.00,0,0,0,0,0,0,0,0,4.00,14,41,"N",0.00,0.00
"27010","BESSEMER AREA SCHOOL DISTRICT","GOGEBIC COUNTY","27",452.06,563,571959.69,1265,377,2882862.68,6377,478,367721.01,813,354,3822543.38,8456,514,2088468.02,4620,164,569367.58,1259,222,0.00,0,0,2657835.60,5879,162,2555925.28,5654,121,99942.13,221,679,456271.34,1009,575,0.00,0,0,516050.51,1142,229,103155.52,228,537,1175419.50,2600,670,824373.64,1824,425,3833255.10,8480,357,3910562.70,8651,453,1260744.87,50389,449,28200582,62382,519,27950901,61830,269,25.02,18,128,"N",0.00,0.00
"27020","IRONWOOD AREA SCHOOLS","GOGEBIC COUNTY","27",990.51,395,1706007.63,1722,272,6234569.19,6294,507,853999.99,862,311,8885825.24,8971,328,3939930.92,4013,471,1568160.11,1597,89,239199.63,27621,10,5747290.66,5802,177,5481929.89,5534,146,434494.83,439,500,1125620.55,1136,446,0.00,0,0,839911.63,848,498,416649.88,421,283,2816676.89,2844,562,2008582.68,2028,307,8563967.55,8646,314,8796295.19,8881,368,2470198.88,51281,419,74526071,75240,501,74013245,74722,222,48.17,20,227,"M",5.66,3.00
"27070","WAKEFIELD-MARENISCO SCHOOL DISTRICT","GOGEBIC COUNTY","27",269.78,644,970105.69,3596,92,1380794.01,5118,668,467368.73,1732,72,2823565.04,10466,107,1395254.51,5172,73,261019.26,968,429,0.00,0,0,1656273.77,6139,110,1597307.54,5921,75,89605.39,332,606,422828.55,1567,240,0.00,0,0,269349.22,998,308,194019.86,719,35,975803.02,3617,258,672127.78,2491,127,2632076.79,9756,133,2748237.16,10187,141,794276.47,53093,371,32941063,122103,320,50585081,187505,71,14.96,18,128,"N",0.00,0.00
"27080","WATERSMEET TOWNSHIP SCHOOL DISTRICT","GOGEBIC COUNTY","27",188.57,688,2091548.90,11092,16,123455.32,655,762,927741.49,4920,11,3142745.71,16666,18,1517316.22,8046,16,329787.16,1749,61,0.00,0,0,1847103.38,9795,16,1762477.71,9347,14,126568.77,671,301,513079.54,2721,57,0.00,0,0,307347.80,1630,103,134582.11,714,36,1081578.22,5736,48,622589.13,3302,37,2928681.60,15531,18,3074698.21,16305,20,877431.05,52197,395,38532122,204339,90,106677642,565719,20,16.81,11,23,"N",0.00,0.00
"28010","TRAVERSE CITY AREA PUBLIC SCHOOLS","GRAND TRAVERSE COUNT","28",10245.41,22,35825369.17,3497,95,43072048.06,4204,708,7681261.80,750,423,87985717.11,8588,462,42282696.12,4127,416,9736954.77,950,449,0.00,0,0,52019650.89,5077,446,49780433.72,4859,389,8236755.02,804,218,10775341.71,1052,529,0.00,0,0,8473890.52,827,531,6246669.75,610,70,33732657.00,3292,352,26527061.53,2589,114,85752307.89,8370,395,89378230.24,8724,425,25976680.90,56742,256,2258447569,220435,73,1695828163,165521,83,457.80,22,421,"C",0.00,0.00
"28035","BUCKLEY COMMUNITY SCHOOL DISTRICT","GRAND TRAVERSE COUNT","28",409.15,574,648727.06,1586,297,2381984.99,5822,605,292297.76,714,462,3334773.09,8150,647,1628907.39,3981,486,354714.47,867,522,0.00,0,0,1983621.86,4848,532,1895636.95,4633,479,60561.71,148,711,564993.26,1381,299,0.00,0,0,365632.75,894,431,186005.66,455,224,1177193.38,2877,545,760159.71,1858,410,3160815.24,7725,625,3276170.33,8007,683,963426.72,44113,528,57851208,141394,234,28474699,69595,242,21.84,19,173,"N",0.00,0.00
"28090","KINGSLEY AREA SCHOOLS","GRAND TRAVERSE COUNT","28",1534.77,289,1280005.54,834,505,10019584.50,6528,417,845120.66,551,671,12148461.18,7915,734,6574291.91,4284,319,1235687.38,805,557,0.00,0,0,7809979.29,5089,442,7476338.63,4871,386,586403.58,382,561,1224222.65,798,749,0.00,0,0,939454.38,612,738,771784.99,503,157,3521865.60,2295,750,2673314.14,1742,465,11331844.89,7383,705,12148453.15,7915,704,3953115.01,56096,278,149034189,97105,437,52346389,34107,441,70.47,22,421,"K",0.00,0.00
"28901","WOODLAND SCHOOL","GRAND TRAVERSE COUNT","28",213.00,668,5477.55,26,751,1551253.31,7283,184,28399.57,133,771,1645687.14,7726,757,669385.26,3143,655,35050.63,165,746,0.00,0,0,704435.89,3307,742,674811.83,3168,592,12121.17,57,743,259627.19,1219,379,0.00,0,0,122149.90,573,748,3.50,0,0,393901.76,1849,767,155709.03,731,592,1098337.65,5157,774,1376137.85,6461,774,502097.85,49081,469,0,0,0,0,0,0,10.23,21,327,"N",0.00,0.00
"28902","GRAND TRAVERSE ACADEMY","GRAND TRAVERSE COUNT","28",1059.99,379,595344.00,562,587,7293011.00,6880,301,495730.00,468,745,8562854.00,8078,679,4089758.00,3858,551,230851.00,218,741,0.00,0,0,4320609.00,4076,664,0.00,0,0,290964.00,274,641,1664088.00,1570,238,0.00,0,0,618468.00,583,744,0.00,0,0,2573520.00,2428,730,0.00,0,0,6894129.00,6504,763,8352382.00,7880,711,0.00,0,0,0,0,0,0,0,0,60.50,18,128,"L",0.00,0.00
"28903","TRAVERSE CITY COLLEGE PREPARATORY ACADEM","GRAND TRAVERSE COUNT","28",88.25,734,139754.87,1584,298,630451.02,7144,222,188331.00,2134,35,958536.89,10862,90,352804.68,3998,479,24581.09,279,736,0.00,0,0,377385.77,4276,644,0.00,0,0,31774.80,360,585,312450.07,3541,19,0.00,0,0,109923.71,1246,186,178.85,2,662,454327.43,5148,78,0.00,0,0,831713.20,9425,168,958536.89,10862,95,0.00,0,0,0,0,0,0,0,0,6.00,15,59,"N",0.00,0.00
"29010","ALMA PUBLIC SCHOOLS","GRATIOT COUNTY","29",2320.92,195,3180792.57,1370,359,15745000.30,6784,334,1709407.29,737,435,20754878.42,8943,338,9665942.26,4246,343,2969388.47,1304,194,118755.01,2664,69,12754085.74,5495,256,11626672.82,5010,320,1476763.00,636,324,2148547.69,926,662,0.00,0,0,2552623.88,1100,249,623594.15,269,511,6801528.72,2931,517,4965621.01,2140,237,19555614.46,8426,374,20671050.44,8906,359,5800144.16,56214,276,190329016,82006,485,92695005,39939,390,103.18,22,421,"J",18.72,25.85
"29020","ASHLEY COMMUNITY SCHOOLS","GRATIOT COUNTY","29",378.57,591,326278.86,862,498,2688780.43,7102,229,275745.88,728,447,3290805.17,8693,425,1563483.09,4130,414,450801.83,1191,258,0.00,0,0,2014284.92,5321,344,1920389.24,5073,282,124885.98,330,610,411499.53,1087,490,0.00,0,0,317950.51,840,514,171891.85,454,225,1026227.87,2711,619,678169.08,1791,440,3040512.79,8032,520,3139777.82,8294,581,965008.92,45178,521,34419162,90919,462,7183999,18977,535,21.36,18,128,"N",0.00,0.00
"29040","BRECKENRIDGE COMMUNITY SCHOOLS","GRATIOT COUNTY","29",890.60,422,835756.52,938,475,6160175.85,6917,286,595742.07,669,532,7610309.12,8545,481,3562022.56,4000,478,1061823.22,1192,256,126234.60,0,0,4750080.38,5334,337,4415203.81,4958,348,519498.69,583,358,904784.03,1016,570,0.00,0,0,777847.00,873,459,383349.91,430,266,2585479.63,2903,533,1664453.71,1869,406,7335560.01,8237,443,7619073.25,8555,490,2131816.17,46425,505,115757173,129977,285,27175382,30514,468,45.92,19,173,"M",0.00,0.00
"29050","FULTON SCHOOLS","GRATIOT COUNTY","29",1136.00,361,933249.07,822,510,7128862.05,6275,509,602244.00,530,688,8823711.12,7767,751,3808109.60,3898,532,794390.33,813,550,995963.75,6264,33,5598463.68,4928,507,5294714.56,4661,472,396769.96,349,596,816452.61,719,767,0.00,0,0,666467.21,587,743,528782.81,465,214,2408472.59,2120,762,1798952.59,1584,521,8006936.27,7048,734,8960203.18,7888,709,2261136.01,49478,462,110389793,97174,436,22050354,19411,530,45.70,21,327,"L",88.00,71.00
"29060","ITHACA PUBLIC SCHOOLS","GRATIOT COUNTY","29",1373.10,316,1401621.61,1021,455,9465835.51,6894,296,769604.00,560,661,11672338.85,8501,503,6134145.54,4467,221,1353379.56,986,414,0.00,0,0,7487525.10,5453,273,6973142.06,5078,278,620786.07,452,486,1228884.31,895,694,0.00,0,0,1024987.13,746,636,522020.58,380,356,3396678.09,2474,720,2208513.89,1608,514,10884203.19,7927,556,11577074.06,8431,535,3582163.69,51991,402,152356987,110958,372,37014142,26957,485,68.90,20,227,"L",0.00,0.00
"29100","ST. LOUIS PUBLIC SCHOOLS","GRATIOT COUNTY","29",1217.23,346,1211499.54,995,457,8142603.37,6689,365,893211.65,734,438,10259933.45,8429,524,4864407.11,3996,480,1454887.68,1195,254,0.00,0,0,6319294.79,5192,410,6043602.70,4965,344,634226.86,521,419,1239601.49,1018,567,0.00,0,0,1195210.90,982,323,431491.38,354,398,3500530.63,2876,547,2418145.42,1987,333,9819825.42,8067,500,10235672.93,8409,546,3028767.04,56612,263,111162503,91324,460,39378621,32351,458,53.50,23,532,"L",0.00,0.00
"30010","CAMDEN-FRONTIER SCHOOLS","HILLSDALE COUNTY","30",552.00,526,694187.05,1258,378,3587389.52,6499,427,528045.83,957,249,4950784.40,8969,331,2642613.70,4787,118,624890.95,1132,296,0.00,0,0,3267504.65,5919,154,2900091.33,5254,202,195666.02,354,590,500443.72,907,685,0.00,0,0,510626.30,925,395,261276.28,473,202,1468012.32,2659,650,1076910.67,1951,355,4735516.97,8579,337,5065953.14,9177,290,1481624.09,50550,444,84121979,152395,197,33824257,61276,277,29.31,19,173,"M",0.00,0.00
"30020","HILLSDALE COMMUNITY SCHOOLS","HILLSDALE COUNTY","30",1856.41,237,2597509.61,1399,349,11309914.02,6092,566,1148580.24,619,591,15356495.61,8272,592,7918184.13,4346,281,2065514.40,1134,293,38826.31,1129,123,10022524.84,5399,293,9348861.58,5036,305,733693.28,395,548,1774709.27,956,630,0.00,0,0,1284794.44,692,691,889394.51,479,195,4682591.50,2522,697,3136807.13,1690,494,14705116.34,7921,561,15501240.22,8350,561,4601369.06,54454,334,207352083,111695,368,114669408,61769,271,84.50,22,421,"K",12.00,22.40
"30030","JONESVILLE COMMUNITY SCHOOLS","HILLSDALE COUNTY","30",1410.06,305,1281500.20,909,486,9075572.96,6436,453,755404.46,536,683,11253108.34,7981,718,6322187.51,4484,217,583978.75,414,719,0.00,0,0,6906166.26,4898,515,6476095.84,4593,491,543546.37,385,557,1502053.25,1065,514,0.00,0,0,1194579.94,847,501,650801.09,462,217,3890980.65,2759,600,2400565.39,1702,487,10797146.91,7657,650,11391724.98,8079,659,3791208.46,53397,364,107277457,76080,499,51608525,36600,420,71.00,20,227,"L",0.00,0.00
"30040","LITCHFIELD COMMUNITY SCHOOLS","HILLSDALE COUNTY","30",354.71,598,463249.65,1306,366,2213583.75,6241,520,319248.56,900,282,3006497.54,8476,507,1438912.71,4057,446,606517.81,1710,66,0.00,0,0,2045430.52,5766,182,1961070.61,5529,147,40054.83,113,723,405001.52,1142,438,0.00,0,0,305468.20,861,477,124874.32,352,401,875398.87,2468,721,520495.02,1467,546,2920829.39,8234,446,3019452.02,8512,511,897990.61,56549,267,62733819,176859,133,22702062,64002,261,15.88,22,421,"N",0.00,0.00
"30050","NORTH ADAMS-JEROME SCHOOLS","HILLSDALE COUNTY","30",463.00,557,447246.07,966,467,2992770.75,6464,441,353918.53,764,404,3826159.30,8264,598,1829753.83,3952,510,595418.17,1286,203,0.00,0,0,2425172.00,5238,385,2259349.51,4880,381,91159.93,197,686,541655.69,1170,416,0.00,0,0,284100.84,614,737,191348.81,413,300,1108265.27,2394,739,809410.32,1748,463,3533437.27,7632,655,3713311.87,8020,680,1045023.58,39659,565,74335240,160551,174,21079891,45529,359,26.35,18,128,"N",0.00,0.00
"30060","PITTSFORD AREA SCHOOLS","HILLSDALE COUNTY","30",666.68,496,410958.74,616,575,4495159.98,6743,343,472281.00,708,473,5394903.52,8092,671,2922068.71,4383,261,587731.97,882,507,0.00,0,0,3509800.68,5265,377,3322654.76,4984,335,115840.88,174,700,565882.26,849,735,0.00,0,0,535036.94,803,563,265639.25,398,329,1482399.33,2224,759,992826.57,1489,544,4992200.01,7488,684,5262603.69,7894,708,1810844.55,56011,283,75670682,113504,356,17940256,26910,486,32.33,21,327,"M",0.00,0.00
"30070","READING COMMUNITY SCHOOLS","HILLSDALE COUNTY","30",900.57,418,942741.60,1047,442,5761465.53,6398,468,599889.49,666,534,7335606.62,8146,650,3262586.59,3623,596,1178721.34,1309,190,0.00,0,0,4441307.93,4932,505,4119858.40,4575,496,368133.03,409,531,826555.32,918,668,0.00,0,0,926168.82,1028,286,352209.10,391,340,2473066.27,2746,604,1397087.71,1551,526,6914374.20,7678,643,7182439.71,7975,692,1977071.78,54405,339,96617263,107285,396,41251072,45806,357,36.34,25,688,"M",0.00,0.00
"30080","WALDRON AREA SCHOOLS","HILLSDALE COUNTY","30",342.00,604,315335.56,922,480,2266505.25,6627,379,313879.33,918,267,2895720.14,8467,510,1218965.21,3564,607,616602.65,1803,52,0.00,0,0,1835567.86,5367,321,1742023.70,5094,269,76426.20,223,677,384738.73,1125,455,0.00,0,0,320460.80,937,374,163492.84,478,197,945118.57,2764,597,670009.39,1959,353,2780686.43,8131,478,2935093.41,8582,480,703805.34,41449,555,51205986,149725,205,15050772,44008,371,16.98,20,227,"N",0.00,0.00
"30901","HILLSDALE PREPARATORY SCHOOL","HILLSDALE COUNTY","30",73.00,740,24907.44,341,623,498952.12,6835,316,51509.07,706,476,575368.63,7882,738,183381.35,2512,746,0.00,0,0,0.00,0,0,183381.35,2512,768,0.00,0,0,12036.94,165,705,186177.71,2550,77,0.00,0,0,67785.32,929,387,0.00,0,0,265999.97,3644,250,0.00,0,0,449381.32,6156,769,551160.76,7550,757,0.00,0,0,0,0,0,0,0,0,5.00,15,59,"N",0.00,0.00
"30902","WILL CARLETON CHARTER SCHOOL ACADEMY","HILLSDALE COUNTY","30",244.50,653,2284.00,9,763,1687686.00,6903,292,128583.00,526,690,1907553.00,7802,746,989361.00,4046,453,23034.00,94,753,0.00,0,0,1012395.00,4141,658,0.00,0,0,4061.00,17,752,448784.00,1836,184,0.00,0,0,184972.00,757,625,0.00,0,0,637817.00,2609,667,0.00,0,0,1650212.00,6749,756,1908408.00,7805,727,0.00,0,0,0,0,0,0,0,0,16.88,14,41,"N",0.00,0.00
"31010","HANCOCK PUBLIC SCHOOLS","HOUGHTON COUNTY","31",818.52,433,1007337.38,1231,381,4972491.11,6075,571,448862.00,548,676,6456702.63,7888,737,3909740.01,4777,120,577789.89,706,626,0.00,0,0,4487529.90,5482,262,4210240.30,5144,246,280903.62,343,600,940262.34,1149,431,0.00,0,0,801424.79,979,328,270836.38,331,436,2293427.13,2802,579,1472869.99,1799,436,6780957.03,8284,423,7190500.43,8785,407,2350226.17,51767,408,70727367,86409,477,43595609,53262,308,45.40,18,128,"M",0.00,0.00
"31020","ADAMS TOWNSHIP SCHOOL DISTRICT","HOUGHTON COUNTY","31",442.00,566,367051.00,830,507,2959530.00,6696,362,290865.00,658,544,3713246.00,8401,533,1839003.00,4161,395,384911.00,871,518,0.00,0,0,2223914.00,5031,470,2095687.00,4741,441,7411.00,17,752,623774.00,1411,288,0.00,0,0,551751.00,1248,184,205155.00,464,215,1388091.00,3140,415,770465.00,1743,464,3612005.00,8172,470,3893157.00,8808,396,1052929.00,48388,477,20581854,46565,537,13879856,31402,461,21.76,20,227,"N",0.00,0.00
"31030","PUBLIC SCHOOLS OF CALUMET","HOUGHTON COUNTY","31",1515.56,295,1758275.67,1160,410,9690421.10,6394,471,1413912.93,933,261,13112849.02,8652,438,6576206.39,4339,286,1563023.84,1031,376,0.00,0,0,8139230.23,5370,317,7458772.32,4921,371,694357.76,458,477,1650183.88,1089,488,0.00,0,0,1328399.46,877,452,521825.14,344,416,4194766.24,2768,595,3186468.57,2103,260,12333996.47,8138,477,13292979.37,8771,409,3689705.23,47671,492,71212304,46987,536,81271190,53625,307,77.40,20,227,"K",0.00,0.00
"31050","CHASSELL TOWNSHIP SCHOOL DISTRICT","HOUGHTON COUNTY","31",283.29,637,329185.41,1162,406,1733011.22,6117,556,196021.58,692,497,2301044.63,8123,661,1318015.24,4653,150,210620.07,743,603,0.00,0,0,1528635.31,5396,296,1365246.62,4819,411,23928.78,84,735,426117.22,1504,255,463.04,2,27,191506.34,676,700,70771.54,250,524,712323.88,2514,703,486235.46,1716,480,2240959.19,7910,570,2384023.53,8415,541,739946.39,44229,526,34519024,121850,321,14614568,51589,319,16.73,17,99,"N",0.00,0.00
"31070","ELM RIVER TOWNSHIP SCHOOL DISTRICT","HOUGHTON COUNTY","31",14.00,767,243030.00,17359,10,17231.00,1231,755,21859.00,1561,94,282120.00,20151,13,94761.00,6769,23,21574.00,1541,104,0.00,0,0,116335.00,8310,23,104002.00,7429,24,438.00,31,750,56526.00,4038,13,0.00,0,0,41342.00,2953,16,26768.00,1912,6,125074.00,8934,13,67671.00,4834,10,241409.00,17244,15,266859.00,19061,15,40650.00,23912,598,4259292,304235,35,12189077,870648,10,1.70,8,8,"N",0.00,0.00
"31100","DOLLAR BAY-TAMARACK CITY AREA SCHOOLS","HOUGHTON COUNTY","31",301.29,627,359177.50,1192,394,1881554.68,6245,518,218785.34,726,451,2459517.52,8163,641,1220961.85,4052,448,206725.43,686,639,0.00,0,0,1427687.28,4739,566,1272486.25,4223,562,86062.51,286,636,439918.60,1460,270,0.00,0,0,272969.16,906,418,76714.62,255,521,875664.89,2906,531,612824.58,2034,305,2303352.17,7645,652,2416896.40,8022,677,699785.35,41654,549,23352247,77508,497,14723260,48867,341,16.80,18,128,"N",0.00,0.00
"31110","HOUGHTON-PORTAGE TOWNSHIP SCHOOLS","HOUGHTON COUNTY","31",1252.73,339,1347309.81,1075,436,7648228.51,6105,559,977967.95,781,387,9996203.87,7980,719,5616997.92,4484,217,790351.64,631,668,225000.00,0,0,6632349.56,5294,363,5843631.35,4665,471,430790.36,344,599,1247942.15,996,595,0.00,0,0,823748.40,658,716,350384.55,280,501,2852865.46,2277,753,1903581.98,1520,538,9485215.02,7572,668,9828464.62,7846,720,3246473.65,52874,377,92816528,74091,503,63803726,50932,324,61.40,20,227,"L",0.00,0.00
"31130","LAKE LINDEN-HUBBELL SCHOOL DISTRICT","HOUGHTON COUNTY","31",521.00,538,907534.71,1742,266,2939247.03,5642,629,351727.00,675,521,4275219.90,8206,622,2160520.16,4147,403,380269.89,730,611,0.00,0,0,2540790.05,4877,523,2324509.22,4462,524,136396.65,262,652,682516.84,1310,329,0.00,0,0,457546.42,878,449,203052.88,390,344,1479512.79,2840,565,1008895.43,1936,364,4020302.84,7717,628,4250074.74,8158,633,1245209.81,40129,563,41973548,80563,488,43459149,83415,194,31.03,17,99,"M",0.00,0.00
"31140","STANTON TOWNSHIP PUBLIC SCHOOLS","HOUGHTON COUNTY","31",149.00,709,288788.00,1938,228,805586.00,5407,653,120404.00,808,359,1214778.00,8153,645,769774.00,5166,74,63123.00,424,715,0.00,0,0,832897.00,5590,226,755998.00,5074,280,19969.00,134,720,211725.00,1421,282,0.00,0,0,122705.00,824,534,96038.00,645,55,450437.00,3023,481,293399.00,1969,344,1283334.00,8613,325,1369018.00,9188,288,429232.00,53654,357,23898069,160390,176,15414308,103452,148,8.00,19,173,"N",0.00,0.00
"32010","BAD AXE PUBLIC SCHOOLS","HURON COUNTY","32",1266.83,336,1999794.87,1579,300,7613825.35,6010,580,743809.03,587,633,10385004.78,8198,626,4905784.84,3872,545,1740355.50,1374,159,0.00,0,0,6646140.34,5246,382,6278426.61,4956,351,610426.37,482,459,1158075.91,914,677,0.00,0,0,1133746.09,895,428,492887.36,389,345,3395135.73,2680,637,2609383.46,2060,285,10041276.07,7926,557,10304151.85,8134,644,3055800.37,51793,407,130096916,102695,418,76617364,60480,281,59.00,21,327,"L",0.00,0.00
"32030","CASEVILLE PUBLIC SCHOOLS","HURON COUNTY","32",268.50,645,2153873.61,8022,33,175019.14,652,763,171561.00,639,573,2514364.45,9364,238,1159203.63,4317,297,258610.29,963,435,0.00,0,0,1417813.92,5280,369,1305093.02,4861,388,137060.98,510,431,432515.53,1611,230,0.00,0,0,255326.19,951,361,106679.68,397,332,931582.38,3470,293,617629.59,2300,181,2349396.30,8750,278,2581764.21,9616,199,718827.70,45931,513,81209453,302456,36,129427655,482040,24,15.65,17,99,"N",0.00,0.00
"32040","CHURCH SCHOOL DISTRICT","HURON COUNTY","32",24.00,761,2127.09,89,713,164243.58,6843,314,57415.04,2392,27,223908.18,9330,248,121779.02,5074,83,18993.01,791,564,0.00,0,0,140772.03,5866,164,119855.02,4994,328,0.00,0,0,17570.31,732,765,0.00,0,0,18916.11,788,587,1989.38,83,594,38475.80,1603,771,17698.28,737,591,179247.83,7469,688,188633.19,7860,717,55953.29,47823,489,5115465,213144,78,982519,40938,384,1.17,21,327,"N",0.00,0.00
